,PROPERTIES PAGE,property_name,area,address,sell_price,rent_price,bedrooms,living_rooms,years,efficiency_ratio,lat,long
150,9,Peace Tower,Western Mid-Levels ,High Floor|  Peace Tower| Western Mid-Levels ,1300,36000,3.0,2.0,39.0,,22.2816223,114.147865
151,9,The Broadville,Happy Valley/East Mid Level ,Flat D| High Floor|  The Broadville| Happy Valley/East Mid Level ,4300,70000,3.0,2.0,26.0,79.0,42.3486922,-72.5682945
152,9,Fortune Gardens,Western Mid-Levels ,Flat 1| Low Floor|  Block B| Fortune Gardens| Western Mid-Levels ,2300,43800,3.0,2.0,31.0,81.0,22.2816223,114.147865
153,9,Tycoon Court,Western Mid-Levels ,Flat 4| High Floor|  Block A| Phase 2| Tycoon Court| Western Mid-Levels ,1980,39800,3.0,,25.0,75.0,22.2816223,114.147865
154,9,Beverly Villas,Kln Tong / Beacon Hill ,Flat D| High Floor|  Block 05| Beverly Villas| Kln Tong / Beacon Hill ,2800,39800,3.0,2.0,38.0,93.0,22.3369319,114.1763367
155,9,Bella Vista,Western Mid-Levels ,Flat B| High Floor|  Bella Vista| Western Mid-Levels ,1000,39800,2.0,2.0,19.0,66.0,22.2816223,114.147865
156,9,Ocean Shores,Tseung Kwan O ,Flat H| High Floor|  Block 12| Phase 3| Ocean Shores| Tseung Kwan O ,950,39800,,,16.0,73.0,22.3119357,114.2568776
157,9,Morengo Court,Happy Valley/East Mid Level ,Flat B| High Floor|  Morengo Court| Happy Valley/East Mid Level ,2980,39800,3.0,2.0,43.0,90.0,42.3486922,-72.5682945
158,9,Tung Nam Mansion,Waterloo Road ,Low Floor|  Tung Nam Mans| Tung Nam Mansion| Waterloo Road ,950,39800,3.0,2.0,48.0,71.0,35.7241964,-97.44084140000001
159,9,Ventris Place,Happy Valley/East Mid Level ,Flat 5| Low Floor|  Block C| Ventris Place| Happy Valley/East Mid Level ,6900,39800,5.0,2.0,34.0,88.0,42.3486922,-72.5682945
160,9,Beverly Court,Happy Valley/East Mid Level ,Flat B| Middle Floor|  Beverly Court| Happy Valley/East Mid Level ,2700,39800,3.0,2.0,37.0,89.0,42.3486922,-72.5682945
161,9,Carmel On The Hill,Homantin/Kingspark ,Flat E| Middle Floor|  Carmel On The Hill| Homantin/Kingspark ,950,39800,2.0,2.0,15.0,75.0,22.318507,114.1755339
162,10,The Masterpiece,Tsim Sha Tsui ,Flat B| Middle Floor|  The Masterpiece| Tsim Sha Tsui ,2450,39800,1.0,1.0,10.0,73.0,22.2988123,114.1721746
163,10,Azura,Western Mid-Levels ,Flat C| Low Floor|  Azura| Western Mid-Levels ,4500,39800,3.0,,6.0,77.0,22.2816223,114.147865
164,10,Ka Wah Court,Prince Edward Rd , Ka Wah Court| Prince Edward Rd ,1600,39800,3.0,2.0,47.0,82.0,30.2572132,-81.70670799999999
165,10,The Cullinan,Kowloon Station ,Flat C| Middle Floor|  Star Sky| The Cullinan| Kowloon Station ,2480,41000,2.0,1.0,12.0,75.0,22.304306,114.161475
166,10,The Belcher'S,Western/Sheung Wan Central ,Flat A| High Floor|  Block 6| Phase 2| The Belcher'S| Western/Sheung Wan Central ,2550,41000,3.0,2.0,17.0,78.0,37.0937489,-95.7127622
167,10,Celestial Heights,Celestial Heights ,Flat 28| High Floor|  Celestial Avenue 28| Phase 1| Celestial Heights| Celestial Heights ,3500,41000,3.0,2.0,10.0,77.0,22.3194779,114.186131
168,10,The Sparkle,Lai Chi Kok ,Flat D| Middle Floor|  Block 2| The Sparkle| Lai Chi Kok ,880,41000,,,11.0,72.0,22.3377817,114.1359272
169,10,Upper West,Tai Kok Tsui ,Flat C| Middle Floor|  Upper West| Tai Kok Tsui ,598,17000,1.0,2.0,3.0,73.0,22.3198474,114.1620857
170,10,Mei Foo Sun Chuen,Mei Foo ,Flat A| High Floor|  Broadway 051| Phase III| Mei Foo Sun Chuen| Mei Foo ,950,17000,3.0,2.0,46.0,76.0,22.3366356,114.1402195
171,10,Liberte,Lai Chi Kok ,Flat E| Low Floor|  Block 7| Liberte| Lai Chi Kok ,890,17000,,,15.0,76.0,22.3377817,114.1359272
172,10,One West Kowloon,Cheung Sha Wan ,Flat B| High Floor|  Tower 2| One West Kowloon| Cheung Sha Wan ,890,17000,2.0,2.0,5.0,76.0,22.3358055,114.1494892
173,10,Banyan Garden,Lai Chi Kok ,Flat F| High Floor|  Block 3| Phase I| Banyan Garden| Lai Chi Kok ,980,17000,1.0,1.0,16.0,71.0,22.3377817,114.1359272
174,10,The Pacifica,Lai Chi Kok ,Flat F| Low Floor|  Block 7| Phase 2| The Pacifica| Lai Chi Kok ,920,17000,2.0,,14.0,70.0,22.3377817,114.1359272
175,10,Villa Carlton,Yau Yat Chuen/Shek Kip Mei , Block 2| Villa Carlton| Yau Yat Chuen/Shek Kip Mei ,1800,38000,4.0,,19.0,77.0,22.3312462,114.1744039
176,10,Hampton Place,Olympic Station ,Flat C| High Floor|  Block 2| Hampton Place| Olympic Station ,1100,22800,2.0,2.0,15.0,71.0,34.050229,-118.2911404
177,10,The Cullinan,Kowloon Station ,Flat A| High Floor|  Aster Sky| The Cullinan| Kowloon Station ,5488,70000,3.0,1.0,12.0,73.0,22.304306,114.161475
178,10,Taikoo Shing,Taikoo Shing ,Flat F| High Floor|  Tung Shan Mansion| Kao Shan Terrace| Taikoo Shing| Taikoo Shing ,1560,70000,3.0,2.0,40.0,88.0,22.2865471,114.2189883
179,10,The Waterfront,Kowloon Station ,Flat F| Low Floor|  Block 2| Phase 1| The Waterfront| Kowloon Station ,2700,70000,3.0,1.0,18.0,81.0,22.304306,114.161475
180,11,Peninsula Heights,Kln Tong / Beacon Hill ,Flat 2| High Floor|  Blk A| Peninsula Heights| Kln Tong / Beacon Hill ,3000,70000,3.0,2.0,19.0,78.0,22.3369319,114.1763367
181,11,King's Hill,Western/Sheung Wan Central ,Flat E| High Floor|  King's Hill| Western/Sheung Wan Central ,1750,40000,2.0,2.0,2.0,,37.0937489,-95.7127622
182,11,Mei Foo Sun Chuen,Mei Foo ,Flat A| High Floor|  Nassau Street 26| Phase VI| Mei Foo Sun Chuen| Mei Foo ,1500,32800,4.0,2.0,45.0,75.0,22.3366356,114.1402195
183,11,Boundary Crest,Kln Tong / Beacon Hill ,High Floor|  Boundary Crest| Kln Tong / Beacon Hill ,900,32800,2.0,2.0,41.0,68.0,22.3369319,114.1763367
184,11,Merlin Court,Kln Tong / Beacon Hill ,Flat F|  Merlin Court| Kln Tong / Beacon Hill ,932,32800,2.0,2.0,44.0,75.0,22.3369319,114.1763367
185,11,The Pacifica,Lai Chi Kok ,Flat A| High Floor|  Block 1| Phase 2| The Pacifica| Lai Chi Kok ,1200,25500,,,14.0,73.0,22.3377817,114.1359272
186,11,Lohas Park,Tseung Kwan O ,Flat D| Middle Floor|  Tower 1 R| Le Prestige| Lohas Park| Tseung Kwan O ,1500,28000,4.0,2.0,9.0,75.0,22.3119357,114.2568776
187,11,Scholars' Lodge,Kln Tong / Beacon Hill , Scholars' Lodge| Kln Tong / Beacon Hill ,5000,28000,,,15.0,79.0,22.3369319,114.1763367
188,11,Prince Apartments,Prince Edward Rd ,Flat 224| High Floor|  Prince Apartments| Prince Edward Rd ,3000,28000,4.0,2.0,56.0,86.0,30.2572132,-81.70670799999999
189,11,The Met. Sublime,Western/Sheung Wan Central ,Flat A| Middle Floor|  The Met Sublime| The Met. Sublime| Western/Sheung Wan Central ,900,26000,1.0,,4.0,66.0,37.0937489,-95.7127622
190,11,Camay House,Kln Tong / Beacon Hill , Camay House| Kln Tong / Beacon Hill ,1580,26000,3.0,2.0,61.0,,22.3369319,114.1763367
191,11,The Merton,Western/Sheung Wan Central ,Flat C| High Floor|  Block 2| The Merton| Western/Sheung Wan Central ,1280,29000,2.0,2.0,14.0,74.0,37.0937489,-95.7127622
192,11,Celestial Heights,Celestial Heights ,Flat 09| Low Floor|  Celestial Avenue 09| Phase 1| Celestial Heights| Celestial Heights ,4900,29000,5.0,2.0,10.0,76.0,22.3194779,114.186131
193,11,Chik Tak Mansion,Stanley/Tai Tam/Shek O , Chik Tak Mansion| Stanley/Tai Tam/Shek O ,1000,29000,1.0,,32.0,77.0,37.09024,-95.712891
194,11,Wan Chai,Causeway Bay ,Low Floor|  Rita House| Admiralty| Wan Chai| Causeway Bay ,980,28500,1.0,2.0,56.0,80.0,22.2859787,114.1914919
195,11,Yick Fat Building,Waterloo Road ,Flat 73A| High Floor|  Yick Fat Building| Waterloo Road ,1350,28500,3.0,2.0,54.0,80.0,35.7241964,-97.44084140000001
196,11,No.2 Park Road,Western Mid-Levels ,Flat B| High Floor|  Park Road 2| No.2 Park Road| Western Mid-Levels ,2980,28500,3.0,2.0,15.0,73.0,22.2816223,114.147865
197,11,Tavistock,Central Mid-Levels & Peak ,Flat A| Middle Floor|  Block 2| Tavistock| Central Mid-Levels & Peak ,7500,95000,3.0,2.0,20.0,75.0,22.2695676,114.1658745
198,12,Edwardian Heights,Homantin/Kingspark ,Flat B| Low Floor|  Edwardian Heights ( Phase 2 )| Edwardian Heights| Homantin/Kingspark ,1590,95000,2.0,2.0,46.0,80.0,22.318507,114.1755339
199,12,Kiu Hing Mansion,North Point & North Point Midlevel ,Flat N| Middle Floor|  Kiu Hing Mansion| North Point & North Point Midlevel ,780,95000,2.0,,53.0,77.0,37.1222422,-94.47484299999999
200,12,Parc Palais,Homantin/Kingspark ,Flat D| Middle Floor|  Block 2| Parc Palais| Homantin/Kingspark ,2400,95000,3.0,2.0,15.0,75.0,22.318507,114.1755339
201,12,Beverly Villas,Kln Tong / Beacon Hill ,Flat C| Low Floor|  Block 10| Beverly Villas| Kln Tong / Beacon Hill ,2500,95000,4.0,2.0,38.0,93.0,22.3369319,114.1763367
202,12,The Astoria,Prince Edward Rd ,Flat D| High Floor|  Block 2| The Astoria| Prince Edward Rd ,3400,95000,3.0,2.0,28.0,80.0,30.2572132,-81.70670799999999
203,12,9 Wun Sha Street,Happy Valley/East Mid Level , Wun Sha Street 9| 9 Wun Sha Street| Happy Valley/East Mid Level ,1150,23500,3.0,1.0,59.0,,42.3486922,-72.5682945
204,12,Perth Garden,Homantin/Kingspark ,Flat E| Middle Floor|  Ilford Court| Perth Garden| Homantin/Kingspark ,1980,23500,3.0,2.0,39.0,88.0,22.318507,114.1755339
205,12,Fortune Well Height,Prince Edward Rd ,Low Floor|  Fortune Well Height| Prince Edward Rd ,3500,23500,2.0,2.0,25.0,,30.2572132,-81.70670799999999
206,12,Fortune Well Height,Prince Edward Rd ,Low Floor|  Fortune Well Height| Prince Edward Rd ,3500,23500,2.0,2.0,25.0,,30.2572132,-81.70670799999999
207,12,Mantin Heights,Homantin/Kingspark ,Flat F|  Block 2| Mantin Heights| Homantin/Kingspark ,1600,23500,2.0,2.0,2.0,,22.318507,114.1755339
208,12,Pacific View,Stanley/Tai Tam/Shek O ,Flat B| Low Floor|  Block 4| Pacific View| Stanley/Tai Tam/Shek O ,3580,23500,3.0,2.0,28.0,80.0,37.09024,-95.712891
209,12,87 Wong Nai Chung Road,Happy Valley/East Mid Level ,Low Floor|  87 Wong Nai Chung Road| Happy Valley/East Mid Level ,2700,45000,,,62.0,76.0,42.3486922,-72.5682945
210,12,Homantin Hillside,Hung Hom ,Flat B|  Block 2| Homantin Hillside| Hung Hom ,950,45000,1.0,2.0,3.0,,22.3055658,114.1887233
211,12,Ultima,Homantin/Kingspark ,Flat D|  Tower 2| Phase 2| Ultima| Homantin/Kingspark ,4800,45000,4.0,2.0,3.0,,22.318507,114.1755339
212,12,Pacific View,Stanley/Tai Tam/Shek O ,Flat A| Low Floor|  Block 5| Pacific View| Stanley/Tai Tam/Shek O ,2380,45000,2.0,2.0,28.0,81.0,37.09024,-95.712891
213,12,South Horizons,Ap Lei Chau ,Flat D| Middle Floor|  Block 03| Phase 1| South Horizons| Ap Lei Chau ,1500,31000,4.0,2.0,27.0,80.0,22.2418581,114.1528532
214,12,Perth Apartments,Homantin/Kingspark ,Flat A| High Floor|  Blk B1| Perth Apartments| Homantin/Kingspark ,2300,31000,3.0,2.0,44.0,82.0,22.318507,114.1755339
215,12,Jones Hive,Happy Valley/East Mid Level ,Flat B|  Jones Hive| Happy Valley/East Mid Level ,1598,31000,3.0,,2.0,,42.3486922,-72.5682945
216,13,Mantin Heights,Homantin/Kingspark ,Flat G|  Block 3| Mantin Heights| Homantin/Kingspark ,2800,31000,3.0,2.0,2.0,,22.318507,114.1755339
217,13,The Leighton Hill,Happy Valley/East Mid Level ,Flat B| Middle Floor|  Block 9| The Leighton Hill| Happy Valley/East Mid Level ,4100,31000,2.0,2.0,17.0,77.0,42.3486922,-72.5682945
218,13,Pearl Court,Kln Tong / Beacon Hill , Pearl Court| Kln Tong / Beacon Hill ,1900,31000,3.0,2.0,43.0,,22.3369319,114.1763367
219,13,One Homantin,Homantin/Kingspark ,Flat B|  Tower 3| One Homantin| Homantin/Kingspark ,1555,31000,2.0,2.0,2.0,,22.318507,114.1755339
220,13,Cheerbond Court,Homantin/Kingspark ,Low Floor|  Cheerbond Court| Homantin/Kingspark ,1830,31000,3.0,2.0,27.0,76.0,22.318507,114.1755339
221,13,Ultima,Homantin/Kingspark ,Flat B|  Tower 5| Phase 2| Ultima| Homantin/Kingspark ,6400,31000,4.0,2.0,3.0,,22.318507,114.1755339
222,13,Shuk Yuen Building,Happy Valley/East Mid Level ,Low Floor|  Block E| Shuk Yuen Building| Happy Valley/East Mid Level ,3400,68000,3.0,2.0,60.0,87.0,42.3486922,-72.5682945
223,13,Cheong Kat Mansion,Western/Sheung Wan Central ,Flat C| Low Floor|  Cheong Kat Mansion| Western/Sheung Wan Central ,530,68000,1.0,,38.0,,37.0937489,-95.7127622
224,13,One Beacon Hill,Kln Tong / Beacon Hill ,Low Floor|  Block 15| Phase 4| One Beacon Hill| Kln Tong / Beacon Hill ,4800,68000,4.0,2.0,15.0,75.0,22.3369319,114.1763367
225,13,1 Robinson Road,Western Mid-Levels ,Middle Floor|  1 Robinson Road| Western Mid-Levels ,7690,110000,4.0,3.0,39.0,77.0,22.2816223,114.147865
226,13,Gramercy,Western Mid-Levels ,Flat A| Middle Floor|  Gramercy| Western Mid-Levels ,2480,55000,2.0,,6.0,71.0,22.2816223,114.147865
227,13,Lomond Garden Mansion,Prince Edward Rd , Lomond Garden Mansion| Prince Edward Rd ,2200,55000,4.0,2.0,55.0,83.0,30.2572132,-81.70670799999999
228,13,Manhattan Heights,Western/Sheung Wan Central ,Flat J| Middle Floor|  Manhattan Heights| Western/Sheung Wan Central ,1150,28000,1.0,,19.0,74.0,37.0937489,-95.7127622
229,13,Lung Tak Court,Stanley/Tai Tam/Shek O ,Flat 27| Low Floor|  Block A| Lung Tak Court| Stanley/Tai Tam/Shek O ,1000,19500,2.0,,18.0,75.0,37.09024,-95.712891
230,13,Sunlight Garden,Homantin/Kingspark ,Flat B| High Floor|  Sunlight Gdn| Sunlight Garden| Homantin/Kingspark ,2050,19500,3.0,2.0,54.0,85.0,22.318507,114.1755339
231,13,The Regalia,Homantin/Kingspark ,Flat A| Low Floor|  Blk 3| The Regalia| Homantin/Kingspark ,1900,19500,3.0,2.0,23.0,80.0,22.318507,114.1755339
232,13,Pacific View,Stanley/Tai Tam/Shek O ,Flat A| High Floor|  Block 5| Pacific View| Stanley/Tai Tam/Shek O ,3000,50000,2.0,2.0,28.0,81.0,37.09024,-95.712891
233,13,Residence Bel-Air,Pokfulam/Residence ,Flat B|  Tower 8| Phase 4 (Bel-Air On The Peak)| Residence Bel-Air| Pokfulam/Residence ,2400,39000,2.0,,13.0,81.0,22.2679201,114.1290719
234,14,Perth Apartments,Homantin/Kingspark ,Flat D| Low Floor|  Blk B3| Perth Apartments| Homantin/Kingspark ,2600,39000,3.0,2.0,44.0,80.0,22.318507,114.1755339
235,14,8 Lasalle,Prince Edward Rd ,Flat B|  8 Lasalle| Prince Edward Rd ,2850,39000,,,5.0,,30.2572132,-81.70670799999999
236,14,Gramercy,Western Mid-Levels ,Flat A| Middle Floor|  Gramercy| Western Mid-Levels ,3000,55000,2.0,1.0,6.0,71.0,22.2816223,114.147865
237,14,The Summa,Western Mid-Levels ,Flat A|  Block 1| The Summa| Western Mid-Levels ,5000,55000,3.0,2.0,5.0,,22.2816223,114.147865
238,14,Kelletteria,Central Mid-Levels & Peak , 71 Mount Kellett Road (House)| Kelletteria| Central Mid-Levels & Peak ,26000,220000,4.0,2.0,16.0,76.0,22.2695676,114.1658745
239,14,Padek Palace,Prince Edward Rd ,Flat D| High Floor|  Padek Palace| Prince Edward Rd ,3000,220000,4.0,2.0,15.0,75.0,30.2572132,-81.70670799999999
240,14,Padek Palace,Prince Edward Rd ,Flat C| High Floor|  Padek Palace| Prince Edward Rd ,3500,220000,4.0,2.0,15.0,75.0,30.2572132,-81.70670799999999
241,14,One Victory,Homantin/Kingspark ,Flat B| High Floor|  One Victory| Homantin/Kingspark ,920,220000,2.0,2.0,7.0,63.0,22.318507,114.1755339
242,14,Mount Beacon,Yau Yat Chuen/Shek Kip Mei ,Flat D| Low Floor|  Block 2| Mount Beacon| Yau Yat Chuen/Shek Kip Mei ,2600,220000,3.0,2.0,13.0,74.0,22.3312462,114.1744039
243,14,Celestial Heights,Celestial Heights ,Flat 35| High Floor|  Celestial Avenue 35| Phase 1| Celestial Heights| Celestial Heights ,4700,220000,4.0,2.0,10.0,77.0,22.3194779,114.186131
244,14,Broadway Towers,Kln Tong / Beacon Hill ,Flat B1| High Floor|  Broadway Towers| Kln Tong / Beacon Hill ,1600,220000,3.0,2.0,46.0,82.0,22.3369319,114.1763367
245,14,Sunderland Estate,Kln Tong / Beacon Hill , House -| Sunderland Estate| Kln Tong / Beacon Hill ,5500,220000,4.0,2.0,36.0,97.0,22.3369319,114.1763367
246,14,Ellery Terrace,Homantin/Kingspark ,Flat D| Middle Floor|  Ellery Terr| Ellery Terrace| Homantin/Kingspark ,1950,220000,3.0,2.0,19.0,76.0,22.318507,114.1755339
247,14,Kwun Hei Court,Homantin/Kingspark ,Flat 13| High Floor|  Kwun Hei Court| Homantin/Kingspark ,868,220000,3.0,2.0,19.0,74.0,22.318507,114.1755339
248,14,Parc Oasis,Yau Yat Chuen/Shek Kip Mei ,Flat D|  Block 01| Parc Oasis| Yau Yat Chuen/Shek Kip Mei ,3700,220000,3.0,2.0,26.0,40.0,22.3312462,114.1744039
249,14,301-311 Pak Kong,Sai Kung , 301-311 Pak Kong (House)| 301-311 Pak Kong| Sai Kung ,2875,220000,,,9.0,,22.383689,114.2707867
250,14,Kent Court,Kln Tong / Beacon Hill ,Middle Floor|  Block 4| Kent Court| Kln Tong / Beacon Hill ,2500,220000,4.0,2.0,34.0,91.0,22.3369319,114.1763367
251,14,Hilltop Gardens,Wong Tai Sin ,Flat A| Low Floor|  Block 1| Hilltop Gardens| Wong Tai Sin ,780,18000,3.0,2.0,29.0,73.0,37.7775324,-122.4637922
252,15,Prince'S Heights,Prince Edward Rd ,Flat B| Low Floor|  Block 2| Prince'S Heights| Prince Edward Rd ,2010,18000,3.0,3.0,45.0,81.0,30.2572132,-81.70670799999999
253,15,Latin Court,Prince Edward Rd ,Flat C| Middle Floor|  Latin Court| Prince Edward Rd ,1580,18000,3.0,2.0,46.0,80.0,30.2572132,-81.70670799999999
254,15,80 Robinson Road,Western Mid-Levels ,Flat B| High Floor|  Block 1| 80 Robinson Road| Western Mid-Levels ,15000,180000,4.0,3.0,17.0,69.0,22.2816223,114.147865
255,15,Grand Austin,Tsim Sha Tsui ,Flat C|  Tower 3 - T3| Grand Austin| Tsim Sha Tsui ,6880,180000,4.0,1.0,4.0,,22.2988123,114.1721746
256,15,Prince Apartments,Prince Edward Rd ,Middle Floor|  Prince Apartments| Prince Edward Rd ,1790,180000,3.0,2.0,57.0,81.0,30.2572132,-81.70670799999999
257,15,Che Keng Tuk,Sai Kung , Che Keng Tuk| Sai Kung ,2700,180000,,,,,22.383689,114.2707867
258,15,Prince Edward Towers,Prince Edward Rd ,Flat C| High Floor|  Prince Edward Towers| Prince Edward Rd ,1930,180000,3.0,2.0,46.0,81.0,30.2572132,-81.70670799999999
259,15,Fung Wah Court,Kln Tong / Beacon Hill ,Flat A| Low Floor|  Fung Wah Court| Kln Tong / Beacon Hill ,1980,180000,3.0,2.0,47.0,82.0,22.3369319,114.1763367
260,15,Costa Bello,Sai Kung , Costa Bello| Sai Kung ,2130,180000,,,16.0,72.0,22.383689,114.2707867
261,15,Mount Beacon,Yau Yat Chuen/Shek Kip Mei ,Flat C| Middle Floor|  Block 6| Mount Beacon| Yau Yat Chuen/Shek Kip Mei ,3668,180000,3.0,2.0,13.0,76.0,22.3312462,114.1744039
262,15,Lung Man Building,Homantin/Kingspark ,Flat F| Low Floor|  Lung Man Bldg| Lung Man Building| Homantin/Kingspark ,1098,180000,2.0,2.0,56.0,77.0,22.318507,114.1755339
263,15,The Giverny,Sai Kung , Hiram's Highway (House)| The Giverny| Sai Kung ,3800,180000,,,14.0,64.0,22.383689,114.2707867
264,15,Solemar Villas,Sai Kung , 15 Silver Cape Road (House)| Solemar Villas| Sai Kung ,7176,180000,,,42.0,82.0,22.383689,114.2707867
265,15,Beverly Villas,Kln Tong / Beacon Hill ,Flat D| Low Floor|  Block 02| Beverly Villas| Kln Tong / Beacon Hill ,2600,180000,3.0,2.0,38.0,93.0,22.3369319,114.1763367
266,15,Silver Star Court,Happy Valley/East Mid Level ,Flat A| High Floor|  Silver Star Court| Happy Valley/East Mid Level ,2400,180000,3.0,2.0,37.0,85.0,42.3486922,-72.5682945
267,15,Serenade,Happy Valley/East Mid Level ,Flat A| High Floor|  Tower 2| Serenade| Happy Valley/East Mid Level ,7800,180000,4.0,2.0,9.0,76.0,42.3486922,-72.5682945
268,15,Grandview Mansion,Happy Valley/East Mid Level ,Flat 5| Low Floor|  Grandview Mansions| Grandview Mansion| Happy Valley/East Mid Level ,2688,180000,3.0,2.0,64.0,91.0,42.3486922,-72.5682945
269,15,Wing On Court,Homantin/Kingspark ,Flat A| Middle Floor|  Wing On Court| Homantin/Kingspark ,3500,180000,3.0,2.0,42.0,92.0,22.318507,114.1755339
270,16,Homantin Hillside,Hung Hom ,Flat A| High Floor|  Block 2| Homantin Hillside| Hung Hom ,4688,180000,4.0,2.0,3.0,,22.3055658,114.1887233
271,16,Goldwin Heights,Western Mid-Levels ,Flat A| Middle Floor|  Goldwin Heights| Western Mid-Levels ,1830,180000,3.0,2.0,25.0,76.0,22.2816223,114.147865
272,16,Villa Carlton,Yau Yat Chuen/Shek Kip Mei , Block 8| Villa Carlton| Yau Yat Chuen/Shek Kip Mei ,1850,180000,3.0,2.0,19.0,77.0,22.3312462,114.1744039
273,16,Robinson Place,Western Mid-Levels ,Flat A| Low Floor|  Block 1| Robinson Place| Western Mid-Levels ,2500,48000,2.0,2.0,24.0,82.0,22.2816223,114.147865
274,16,Laguna Verde,Hung Hom/Whampoa ,Flat B| High Floor|  Tower 23| Ocean Vista| Laguna Verde| Hung Hom/Whampoa ,2500,48000,3.0,2.0,17.0,75.0,22.3055658,114.1887233
275,16,Eltanin．Square Mile,Tai Kok Tsui ,Flat A| Middle Floor|  Block 2| Eltanin．Square Mile| Tai Kok Tsui ,930,48000,2.0,,2.0,,22.3198474,114.1620857
276,16,One Silversea,Olympic Station ,Flat A| High Floor|  Block 6| One Silversea| Olympic Station ,3300,48000,3.0,2.0,13.0,79.0,34.050229,-118.2911404
277,16,Homantin Hillside,Hung Hom ,Flat B|  Block 2| Homantin Hillside| Hung Hom ,968,48000,1.0,2.0,3.0,,22.3055658,114.1887233
278,16,Parc Oasis,Yau Yat Chuen/Shek Kip Mei ,Flat F| High Floor|  Block 16| Parc Oasis| Yau Yat Chuen/Shek Kip Mei ,2800,48000,2.0,2.0,26.0,74.0,22.3312462,114.1744039
279,16,The Riverpark,Shatin ,Flat E| High Floor|  Block 5| The Riverpark| Shatin ,3300,48000,3.0,1.0,6.0,76.0,22.3771304,114.1974398
280,16,Ultima,Homantin/Kingspark ,Flat A| High Floor|  Block 6| Ultima| Homantin/Kingspark ,9800,48000,4.0,2.0,3.0,,22.318507,114.1755339
281,16,Dunbar Place,Homantin/Kingspark ,Flat A| High Floor|  Dunbar Place| Homantin/Kingspark ,8500,48000,4.0,2.0,5.0,,22.318507,114.1755339
282,16,Village Tower,Happy Valley/East Mid Level ,Flat B| Low Floor|  Village Tower| Happy Valley/East Mid Level ,1650,48000,4.0,2.0,47.0,73.0,42.3486922,-72.5682945
283,16,Celestial Heights,Celestial Heights ,Flat 27| Middle Floor|  Celestial Avenue 27| Phase 1| Celestial Heights| Celestial Heights ,4000,48000,4.0,2.0,10.0,76.0,22.3194779,114.186131
284,16,Arezzo,Western Mid-Levels ,Flat A|  Arezzo| Western Mid-Levels ,3700,48000,3.0,,4.0,,22.2816223,114.147865
285,16,The Long Beach,Olympic Station ,Flat B| High Floor|  Block 6| The Long Beach| Olympic Station ,2100,48000,,,14.0,75.0,34.050229,-118.2911404
286,16,Fu Tao Building,Argyle Street ,Flat D| High Floor|  Fu Tao Building| Argyle Street ,1600,48000,3.0,2.0,40.0,83.0,41.9716799,-87.7484664
287,16,The Regalia,Homantin/Kingspark ,Flat C| Low Floor|  Blk 3| The Regalia| Homantin/Kingspark ,2330,48000,3.0,2.0,23.0,80.0,22.318507,114.1755339
288,17,Homantin Hillside,Hung Hom ,Flat A| High Floor|  Block 2| Homantin Hillside| Hung Hom ,4688,48000,4.0,2.0,3.0,,22.3055658,114.1887233
289,17,Goldwin Heights,Western Mid-Levels ,Flat A| Middle Floor|  Goldwin Heights| Western Mid-Levels ,1830,48000,3.0,2.0,25.0,76.0,22.2816223,114.147865
290,17,Villa Carlton,Yau Yat Chuen/Shek Kip Mei , Block 8| Villa Carlton| Yau Yat Chuen/Shek Kip Mei ,1850,48000,3.0,2.0,19.0,77.0,22.3312462,114.1744039
291,17,Robinson Place,Western Mid-Levels ,Flat A| Low Floor|  Block 1| Robinson Place| Western Mid-Levels ,2500,48000,2.0,2.0,24.0,82.0,22.2816223,114.147865
292,17,Laguna Verde,Hung Hom/Whampoa ,Flat B| High Floor|  Tower 23| Ocean Vista| Laguna Verde| Hung Hom/Whampoa ,2500,48000,3.0,2.0,17.0,75.0,22.3055658,114.1887233
293,17,Eltanin．Square Mile,Tai Kok Tsui ,Flat A| Middle Floor|  Block 2| Eltanin．Square Mile| Tai Kok Tsui ,930,48000,2.0,,2.0,,22.3198474,114.1620857
294,17,One Silversea,Olympic Station ,Flat A| High Floor|  Block 6| One Silversea| Olympic Station ,3300,48000,3.0,2.0,13.0,79.0,34.050229,-118.2911404
295,17,Homantin Hillside,Hung Hom ,Flat B|  Block 2| Homantin Hillside| Hung Hom ,968,48000,1.0,2.0,3.0,,22.3055658,114.1887233
296,17,Parc Oasis,Yau Yat Chuen/Shek Kip Mei ,Flat F| High Floor|  Block 16| Parc Oasis| Yau Yat Chuen/Shek Kip Mei ,2800,48000,2.0,2.0,26.0,74.0,22.3312462,114.1744039
297,17,The Riverpark,Shatin ,Flat E| High Floor|  Block 5| The Riverpark| Shatin ,3300,48000,3.0,1.0,6.0,76.0,22.3771304,114.1974398
298,17,Ultima,Homantin/Kingspark ,Flat A| High Floor|  Block 6| Ultima| Homantin/Kingspark ,9800,48000,4.0,2.0,3.0,,22.318507,114.1755339
299,17,Dunbar Place,Homantin/Kingspark ,Flat A| High Floor|  Dunbar Place| Homantin/Kingspark ,8500,48000,4.0,2.0,5.0,,22.318507,114.1755339
300,17,Village Tower,Happy Valley/East Mid Level ,Flat B| Low Floor|  Village Tower| Happy Valley/East Mid Level ,1650,48000,4.0,2.0,47.0,73.0,42.3486922,-72.5682945
